F9B15DD370 (rsp+9E0)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD378 (rsp+9E8)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD380 (rsp+9F0)  - 00000000418AF144     - (float)17.37
F9B15DD388 (rsp+9F8)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD390 (rsp+A00)  - 00000276DEAFF818     - (pointer)276DEAFF818
F9B15DD398 (rsp+A08)  - 000000F9B15DDA10     - (pointer)F9B15DDA10
F9B15DD3A0 (rsp+A10)  - 00000276DEB7AB08     - (pointer)276DEB7AB08
F9B15DD3A8 (rsp+A18)  - 00007FF8EDE3877A     - (pointer)halo1.dll+C8877A
F9B15DD3B0 (rsp+A20)  - 000000F9B15DD4E0     - (pointer)F9B15DD4E0
F9B15DD3B8 (rsp+A28)  - 000000F9B15DD570     - (pointer)F9B15DD570
F9B15DD3C0 (rsp+A30)  - 00000276DEAFFCB8     - (pointer)276DEAFFCB8
F9B15DD3C8 (rsp+A38)  - 0000000000000001     - (qword)0000000000000001(1)
F9B15DD3D0 (rsp+A40)  - 00000000ECB90056     - (qword)00000000ECB90056(3971547222)
F9B15DD3D8 (rsp+A48)  - 000000F9B15DD9A0     - (pointer)F9B15DD9A0
F9B15DD3E0 (rsp+A50)  - 0000000000000001     - (qword)0000000000000001(1)
F9B15DD3E8 (rsp+A58)  - 00007FF8EDD9A922     - (pointer)halo1.dll+BEA922
F9B15DD3F0 (rsp+A60)  - 000000F9B15DD9A0     - (pointer)F9B15DD9A0
F9B15DD3F8 (rsp+A68)  - 000000F9B15DD4F0     - (pointer)F9B15DD4F0
F9B15DD400 (rsp+A70)  - 0000453DFC3CCCCB     - (qword)0000453DFC3CCCCB(76132527164619)
F9B15DD408 (rsp+A78)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD410 (rsp+A80)  - 8000000080000000     - (qword)8000000080000000(9223372039002259456)
F9B15DD418 (rsp+A88)  - 8000000080000000     - (qword)8000000080000000(9223372039002259456)
F9B15DD420 (rsp+A90)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD428 (rsp+A98)  - 000000F9B15DDA10     - (pointer)F9B15DDA10
F9B15DD430 (rsp+AA0)  - 000002764B9C0424     - (pointer)2764B9C0424
F9B15DD438 (rsp+AA8)  - 000002764B9BA3EC     - (pointer)2764B9BA3EC
F9B15DD440 (rsp+AB0)  - 00007FF8EFC08284     - (pointer)halo1.dll+2A58284
F9B15DD448 (rsp+AB8)  - 0000000000000001     - (qword)0000000000000001(1)
F9B15DD450 (rsp+AC0)  - 00000000ECB90056     - (qword)00000000ECB90056(3971547222)
F9B15DD458 (rsp+AC8)  - 000000F9B15DDA20     - (pointer)F9B15DDA20
F9B15DD460 (rsp+AD0)  - 0000000000000001     - (qword)0000000000000001(1)
F9B15DD468 (rsp+AD8)  - 00007FF8EDD9A922     - (pointer)halo1.dll+BEA922
F9B15DD470 (rsp+AE0)  - 000000F9B15DDA20     - (pointer)F9B15DDA20
F9B15DD478 (rsp+AE8)  - 000000F9B15DD570     - (pointer)F9B15DD570
F9B15DD480 (rsp+AF0)  - 000000F9B15DDA20     - (pointer)F9B15DDA20
F9B15DD488 (rsp+AF8)  - 00007FF8EFC40268     - (pointer)halo1.dll+2A90268
F9B15DD490 (rsp+B00)  - 000000F9B15DDA10     - (pointer)F9B15DDA10
F9B15DD498 (rsp+B08)  - 75736401FFFFFFFF     - (qword)75736401FFFFFFFF(8463218084512006143)
F9B15DD4A0 (rsp+B10)  - 000000F9B15DDA20     - (pointer)F9B15DDA20
F9B15DD4A8 (rsp+B18)  - 0000000000000002     - (qword)0000000000000002(2)
F9B15DD4B0 (rsp+B20)  - 0000C0E100000006     - (qword)0000C0E100000006(212072600174598)
F9B15DD4B8 (rsp+B28)  - 00000001FFFFFFFF     - (qword)00000001FFFFFFFF(8589934591)
F9B15DD4C0 (rsp+B30)  - 000000F9B15DD568     - (pointer)F9B15DD568
F9B15DD4C8 (rsp+B38)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD4D0 (rsp+B40)  - B4210FB03F800000     - (float)1.00
F9B15DD4D8 (rsp+B48)  - 00002F0B00002F05     - (qword)00002F0B00002F05(51724291157765)
F9B15DD4E0 (rsp+B50)  - 0000324000000001     - (qword)0000324000000001(55250459295745)
F9B15DD4E8 (rsp+B58)  - 00000276DEAFFC58     - (pointer)276DEAFFC58
F9B15DD4F0 (rsp+B60)  - 0000000000000100     - (qword)0000000000000100(256)
F9B15DD4F8 (rsp+B68)  - 000002764BBEE825     - (pointer)2764BBEE825
F9B15DD500 (rsp+B70)  - 00007FF8EFC08284     - (pointer)halo1.dll+2A58284
F9B15DD508 (rsp+B78)  - 000000F9B15DDA10     - (pointer)F9B15DDA10
F9B15DD510 (rsp+B80)  - 000000F9B15DD530     - (pointer)F9B15DD530
F9B15DD518 (rsp+B88)  - 0000000100003240     - (qword)0000000100003240(4294980160)
F9B15DD520 (rsp+B90)  - 0000000000001202     - (qword)0000000000001202(4610)
F9B15DD528 (rsp+B98)  - 00007FF8EE2F48AF     - (pointer)halo1.dll+11448AF
F9B15DD530 (rsp+BA0)  - 000000007F7FFFFF     - (qword)000000007F7FFFFF(2139095039)
F9B15DD538 (rsp+BA8)  - 00000276DEB8A108     - (pointer)276DEB8A108
F9B15DD540 (rsp+BB0)  - 00000F600000115A     - (qword)00000F600000115A(16904991281498)
F9B15DD548 (rsp+BB8)  - 00000006000D0000     - (qword)00000006000D0000(25770655744)
F9B15DD550 (rsp+BC0)  - 00002F4400002F4B     - (qword)00002F4400002F4B(51969104293707)
F9B15DD558 (rsp+BC8)  - 00002F0B00002F05     - (qword)00002F0B00002F05(51724291157765)
F9B15DD560 (rsp+BD0)  - 000032400000323B     - (qword)000032400000323B(55250459308603)
F9B15DD568 (rsp+BD8)  - 00002FA500002F7C     - (qword)00002FA500002F7C(52385716121468)
F9B15DD570 (rsp+BE0)  - 00002FD400002FB9     - (qword)00002FD400002FB9(52587579584441)
F9B15DD578 (rsp+BE8)  - 00003CDC000034CF     - (qword)00003CDC000034CF(66915590485199)
F9B15DD580 (rsp+BF0)  - 00003CDB00003CDD     - (qword)00003CDB00003CDD(66911295519965)
F9B15DD588 (rsp+BF8)  - 0000412700003CD9     - (qword)0000412700003CD9(71635759545561)
F9B15DD590 (rsp+C00)  - 0000412000004126     - (qword)0000412000004126(71605694775590)
F9B15DD598 (rsp+C08)  - 00007FF8EE3284CA     - (pointer)halo1.dll+11784CA
F9B15DD5A0 (rsp+C10)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD5A8 (rsp+C18)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD5B0 (rsp+C20)  - 0000000100000007     - (qword)0000000100000007(4294967303)
F9B15DD5B8 (rsp+C28)  - 0000182000005622     - (qword)0000182000005622(26525718042146)
F9B15DD5C0 (rsp+C30)  - 3FC96872C0000000     - (float)-2.00
F9B15DD5C8 (rsp+C38)  - 00002ABF00000000     - (qword)00002ABF00000000(46999827120128)
F9B15DD5D0 (rsp+C40)  - 000000003F800000     - (float)1.00
F9B15DD5D8 (rsp+C48)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD5E0 (rsp+C50)  - 000000003F800000     - (float)1.00
F9B15DD5E8 (rsp+C58)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD5F0 (rsp+C60)  - 000000003A03126F     - (float)0.00
F9B15DD5F8 (rsp+C68)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD600 (rsp+C70)  - 4024000000000000     - (double)10.00
F9B15DD608 (rsp+C78)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD610 (rsp+C80)  - C014000000000000     - (double)-5.00
F9B15DD618 (rsp+C88)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD620 (rsp+C90)  - 3EE0000000000000     - (qword)3EE0000000000000(4530621225134718976)
F9B15DD628 (rsp+C98)  - 00007FF8EE339E27     - (pointer)halo1.dll+1189E27
F9B15DD630 (rsp+CA0)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD638 (rsp+CA8)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD640 (rsp+CB0)  - 4024000000000000     - (double)10.00
F9B15DD648 (rsp+CB8)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD650 (rsp+CC0)  - C014000000000000     - (double)-5.00
F9B15DD658 (rsp+CC8)  - 0000000000000010     - (qword)0000000000000010(16)
F9B15DD660 (rsp+CD0)  - 3EE0000000000000     - (qword)3EE0000000000000(4530621225134718976)
F9B15DD668 (rsp+CD8)  - 00007FF8EE339B44     - (pointer)halo1.dll+1189B44
F9B15DD670 (rsp+CE0)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD678 (rsp+CE8)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD680 (rsp+CF0)  - 000000003EBC6A7F     - (float)0.37
F9B15DD688 (rsp+CF8)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD690 (rsp+D00)  - C014000000000000     - (double)-5.00
F9B15DD698 (rsp+D08)  - 0000667275736465     - edsurf
F9B15DD6A0 (rsp+D10)  - 0004000000000000     - (qword)0004000000000000(1125899906842624)
F9B15DD6A8 (rsp+D18)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD6B0 (rsp+D20)  - 000000003F800000     - (float)1.00
F9B15DD6B8 (rsp+D28)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD6C0 (rsp+D30)  - 000000003D6B851E     - (float)0.06
F9B15DD6C8 (rsp+D38)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD6D0 (rsp+D40)  - BE43B5D1BDB6550A     - (float)-0.09
F9B15DD6D8 (rsp+D48)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD6E0 (rsp+D50)  - FFFFD8F000000000     - (qword)FFFFD8F000000000(18446701124036591616)
F9B15DD6E8 (rsp+D58)  - 0000000000000010     - (qword)0000000000000010(16)
F9B15DD6F0 (rsp+D60)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD6F8 (rsp+D68)  - 00007FF8EE339D17     - (pointer)halo1.dll+1189D17
F9B15DD700 (rsp+D70)  - 0000000041F00000     - (float)30.00
F9B15DD708 (rsp+D78)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD710 (rsp+D80)  - 000000003F4CCCCD     - (float)0.80
F9B15DD718 (rsp+D88)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD720 (rsp+D90)  - FFFFD8F000000000     - (qword)FFFFD8F000000000(18446701124036591616)
F9B15DD728 (rsp+D98)  - 0000000000000010     - (qword)0000000000000010(16)
F9B15DD730 (rsp+DA0)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD738 (rsp+DA8)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD740 (rsp+DB0)  - 0000000041F00000     - (float)30.00
F9B15DD748 (rsp+DB8)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD750 (rsp+DC0)  - 000000003E800000     - (float)0.25
F9B15DD758 (rsp+DC8)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD760 (rsp+DD0)  - 000000003F800000     - (float)1.00
F9B15DD768 (rsp+DD8)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD770 (rsp+DE0)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD778 (rsp+DE8)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD780 (rsp+DF0)  - 000000003F800000     - (float)1.00
F9B15DD788 (rsp+DF8)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD790 (rsp+E00)  - 000000003F800000     - (float)1.00
F9B15DD798 (rsp+E08)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD7A0 (rsp+E10)  - 000000003D6B851E     - (float)0.06
F9B15DD7A8 (rsp+E18)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD7B0 (rsp+E20)  - 00007FF4C6810010     - (pointer)7FF4C6810010
F9B15DD7B8 (rsp+E28)  - 00000000FFFFFF00     - (qword)00000000FFFFFF00(4294967040)
F9B15DD7C0 (rsp+E30)  - 00007FF4C6B409A8     - (pointer)7FF4C6B409A8
F9B15DD7C8 (rsp+E38)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD7D0 (rsp+E40)  - 00007FF4C8C60130     - (pointer)7FF4C8C60130
F9B15DD7D8 (rsp+E48)  - 00007FF8EE33A0BE     - (pointer)halo1.dll+118A0BE
F9B15DD7E0 (rsp+E50)  - 00007FF4C701AD90     - (pointer)7FF4C701AD90
F9B15DD7E8 (rsp+E58)  - 00007FF4C67BF718     - (pointer)7FF4C67BF718
F9B15DD7F0 (rsp+E60)  - 000000F9B15DD800     - (pointer)F9B15DD800
F9B15DD7F8 (rsp+E68)  - 00007FF4C701AE20     - (pointer)7FF4C701AE20
F9B15DD800 (rsp+E70)  - 000000003D6B851E     - (float)0.06
F9B15DD808 (rsp+E78)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD810 (rsp+E80)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD818 (rsp+E88)  - 00007FF8EE29C134     - (pointer)halo1.dll+10EC134
F9B15DD820 (rsp+E90)  - 00007FF8EFD3A494     - (pointer)halo1.dll+2B8A494
F9B15DD828 (rsp+E98)  - 00007FF8ED286B2F     - (pointer)halo1.dll+D6B2F
F9B15DD830 (rsp+EA0)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD838 (rsp+EA8)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD840 (rsp+EB0)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD848 (rsp+EB8)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD850 (rsp+EC0)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD858 (rsp+EC8)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD860 (rsp+ED0)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD868 (rsp+ED8)  - 3F80000000000000     - (double)0.01
F9B15DD870 (rsp+EE0)  - 3F80000000000000     - (double)0.01
F9B15DD878 (rsp+EE8)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD880 (rsp+EF0)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD888 (rsp+EF8)  - 000000003F800000     - (float)1.00
F9B15DD890 (rsp+F00)  - 8000000080000000     - (qword)8000000080000000(9223372039002259456)
F9B15DD898 (rsp+F08)  - 3F80000080000000     - (float)0.00
F9B15DD8A0 (rsp+F10)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD8A8 (rsp+F18)  - 00000000BF800000     - (float)-1.00
F9B15DD8B0 (rsp+F20)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD8B8 (rsp+F28)  - 00007FF8ED2C82B5     - (pointer)halo1.dll+1182B5
F9B15DD8C0 (rsp+F30)  - 000000003F800000     - (float)1.00
F9B15DD8C8 (rsp+F38)  - 000000003F800000     - (float)1.00
F9B15DD8D0 (rsp+F40)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD8D8 (rsp+F48)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD8E0 (rsp+F50)  - 000000003F800000     - (float)1.00
F9B15DD8E8 (rsp+F58)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD8F0 (rsp+F60)  - 3F80000000000000     - (double)0.01
F9B15DD8F8 (rsp+F68)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD900 (rsp+F70)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD908 (rsp+F78)  - 00000000BF800000     - (float)-1.00
F9B15DD910 (rsp+F80)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD918 (rsp+F88)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD920 (rsp+F90)  - 000000003F800000     - (float)1.00
F9B15DD928 (rsp+F98)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD930 (rsp+FA0)  - 3F80000000000000     - (double)0.01
F9B15DD938 (rsp+FA8)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD940 (rsp+FB0)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD948 (rsp+FB8)  - 00000000BF800000     - (float)-1.00
F9B15DD950 (rsp+FC0)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD958 (rsp+FC8)  - 3F80000000000000     - (double)0.01
F9B15DD960 (rsp+FD0)  - 0000453DFC3CDB1B     - (qword)0000453DFC3CDB1B(76132527168283)
F9B15DD968 (rsp+FD8)  - 800000003FF754AA     - (float)1.93
F9B15DD970 (rsp+FE0)  - 0000000049F42400     - (qword)0000000049F42400(1240736768)
F9B15DD978 (rsp+FE8)  - 0000000000000000     - (qword)0000000000000000(0)
F9B15DD980 (rsp+FF0)  - 000000003F000000     - (float)0.50
F9B15DD988 (rsp+FF8)  - 0000000000000000     - (qword)0000000000000000(0)
